"id","submitdate","lastpage","startlanguage","seed","age","gender","gender[other]","colorVision","experiencePacman","experienceAI","experienceAI2[1]","experienceAI2[2]","experienceAI2[3]","experienceAI2[4]","experienceAI2[5]","experienceAI2[other]","outcomeAI[1]","randVideoSeed","randnumber","videoname1","videoname2","videoname3","retrospectionText","retrospectionQuest","next","infoPacman","gamePacman","regularPill","identifyPacman","powerPill","GhostsBlueWhen","GhostsBlueWhat","infoPacman2","gamePacman2","infoSummary","infoSaliency","greenArea","brightnessArea","quizSummary","infoSummary2","infoSaliency2","retrospectionVideo2","retrospectionClicks2","Intention2","retrospection2[1]","retrospection2[2]","retrospection2[3]","retrospection2[4]","retrospection2[5]","retrospection2[6]","RetrospectionConf2[predictConf1]","RetrospectionExpl2","retrospectionVideo3","retrospectionClicks3","Intention3","retrospection3[1]","retrospection3[2]","retrospection3[3]","retrospection3[4]","retrospection3[5]","retrospection3[6]","RetrospectionConf3[predictConf1]","RetrospectionExpl3","retrospectionVideo1","retrospectionClicks1","Intention1","retrospection1[1]","retrospection1[2]","retrospection1[3]","retrospection1[4]","retrospection1[5]","retrospection1[6]","RetrospectionConf1[predictConf1]","RetrospectionExpl1","explSatisfaction1[1]","explSatisfaction1[2]","explSatisfaction1[3]","explSatisfaction1[4]","explSatisfaction1[5]","explSatisfaction1[6]","comment1","trustDescription2","videos2","videoClicks2A","videoClicks2B","trustBool2","trustConfidence2[confidence1]","trustExpl2","trustDescription3","videos3","videoClicks3A","videoClicks3B","trustBool3","trustConfidence3[confidence1]","trustExpl3","trustDescription1","videos1","videoClicks1A","videoClicks1B","trustBool1","trustConfidence1[confidence1]","trustExpl1","explSatisfaction2[1]","explSatisfaction2[2]","explSatisfaction2[3]","explSatisfaction2[4]","explSatisfaction2[5]","explSatisfaction2[6]","comment2","bonus","code","submit","interviewtime","groupTime433","ageTime","genderTime","colorVisionTime","experiencePacmanTime","experienceAITime","experienceAI2Time","outcomeAITime","randVideoSeedTime","randnumberTime","groupTime503","videoname1Time","videoname2Time","videoname3Time","retrospectionTextTime","retrospectionQuestTime","nextTime","groupTime451","infoPacmanTime","gamePacmanTime","groupTime453","regularPillTime","identifyPacmanTime","powerPillTime","GhostsBlueWhenTime","GhostsBlueWhatTime","groupTime486","infoPacman2Time","gamePacman2Time","groupTime454","infoSummaryTime","infoSaliencyTime","groupTime455","greenAreaTime","brightnessAreaTime","quizSummaryTime","groupTime487","infoSummary2Time","infoSaliency2Time","groupTime512","retrospectionVideo2Time","retrospectionClicks2Time","Intention2Time","retrospection2Time","RetrospectionConf2Time","RetrospectionExpl2Time","groupTime513","retrospectionVideo3Time","retrospectionClicks3Time","Intention3Time","retrospection3Time","RetrospectionConf3Time","RetrospectionExpl3Time","groupTime510","retrospectionVideo1Time","retrospectionClicks1Time","Intention1Time","retrospection1Time","RetrospectionConf1Time","RetrospectionExpl1Time","groupTime511","explSatisfaction1Time","comment1Time","groupTime460","trustDescription2Time","videos2Time","videoClicks2ATime","videoClicks2BTime","trustBool2Time","trustConfidence2Time","trustExpl2Time","groupTime461","trustDescription3Time","videos3Time","videoClicks3ATime","videoClicks3BTime","trustBool3Time","trustConfidence3Time","trustExpl3Time","groupTime456","trustDescription1Time","videos1Time","videoClicks1ATime","videoClicks1BTime","trustBool1Time","trustConfidence1Time","trustExpl1Time","groupTime509","explSatisfaction2Time","comment2Time","groupTime479","bonusTime","codeTime","submitTime"
"168","1980-01-01 00:00:00","17","en","1715131218","4","2","","0","4","0","","","","","","","3","9","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","Looking at the heatmap, this agent is trying to conquer the whole board and is really focused on hunting down ghosts.  Its strategy seems to be to collect power pills and then hunt ghosts so it can gather up regular pills from the center of the board while the ghosts are regenerating. ","0","1","1","0","1","0","3","I am less confident on this one because the heatmap could indicate another explanation. I probably would have to see more clips to be sure.","","2","It focuses on the space in front of it and the over-arching strategy seems to be to collect regular pills and power pills from the corners first and then later collect from the center around the ghost regeneration square. It seems to minimize contact with ghosts unless it has eaten a power pill.","1","0","1","0","1","0","4","I watched the video and in my mind it is a half way decent explanation of the behavior. ","","1","This agent seems to be focusing on the outsides of the board and the corners. It eats the power pills but does not seem to go after the vulnerable ghosts. It is focusing less on the regular pills and seems to be zeroing on power pills. ","1","0","1","0","0","0","4","The video clips seem to support my explanation. The regular pills seem to only be collected because they are in the pacman's path as the agent zeroes in on the power pills.","4","3","3","","4","4","Fun study.","","","1","1","1","5","Player B, according to the heat map, is primarily focused on the space right in front of it. It has tunnel vision. A is playing more of the board, which seems to mean that it will collect more points and brutalize ghosts.","","","1","1","1","3","It is hard to tell just from the videos. It appears player A has collected more power pills, which have a higher point value. I think there has also been more ghost gormandizing on the part of agent A too. ","","","1","1","2","3","Again, it is hard to draw too many conclusions just from the clips, but it appears B has more of a whole board strategy and isn't afraid to torture the ghosts. A seems to be more conservative. ","4","3","3","","4","4","","40","147ca2281","","1811.61","62.28","","","","","","","","","","0.98","","","","","","","145.87","","","97.81","","","","","","44.35","","","43.7","","","28.04","","","","0.8","","","203.7","","","","","","","345.18","","","","","","","234.5","","","","","","","103.28","","","121.7","","","","","","","","168.8","","","","","","","","178.41","","","","","","","","30.75","","","1.46","","",""
"169","1980-01-01 00:00:00","17","en","1178614946","4","1","","0","4","0","","","","","","","3","6","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","It seemed that the AI's strategy was to focus on getting power pills to turn the ghosts and get additional points by eating the ghosts. The pacman ate the normal pills on route to these pursuits.","0","0","1","0","1","0","5","I saw the pacman attempt to move towards ghosts as much as possible. It seem like the AI player was attempting to set up a situation where the pacman could eat a power pill and quickly eat a ghost for maximum points.","","1","The strategy appear to avoid ghosts as much as possible until it becomes clear of the direction of the ghosts and if a power pill is nearby. The AI then makes a decision to quickly move towards a power pill to be able to consumer it and a ghost quickly.","1","0","1","0","1","0","3","There were several instances where the pacman seemed to idle while waiting for an opportunity. Upon finding a power pill the pacman quickly moved to consume ghosts.","","1","I believe the strategy was to avoid ghosts while changing direction if a power up pill appeared to get more points. ","0","0","1","0","0","0","5","After reviewing the video it seemed that the pacman changed direction to get the power pill frequently","3","3","4","","4","4","","","","1","1","1","5","I see player A attempting to stay near ghosts or quickly move towards them in the event of a power pill.","","","1","1","2","4","Player A seemed to spend more time idling while searching for opportunities than B that seemed to go right after power pills and ghosts","","","1","1","1","3","These two players seemed somewhat equally matched buy play A seemed to have taken better advantage of opportunities.","3","3","4","","3","4","","10","254aa2280","","1101.14","58.6","","","","","","","","","","1.2","","","","","","","246.7","","","52.53","","","","","","1.08","","","13.27","","","20.89","","","","1.41","","","134.46","","","","","","","129.07","","","","","","","102.77","","","","","","","24.68","","","155.65","","","","","","","","83.68","","","","","","","","60.61","","","","","","","","13.45","","","1.09","","",""
"171","1980-01-01 00:00:00","17","en","978303634","6","2","","0","4","1","0","1","0","0","0","0","5","1","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","Trys to eat as many power pills and ghosts as possible.","0","0","1","0","1","0","5","It appeared to me he was eating as many power pills as he could because the ghosts were usually blue.","","1","Looks like he was trying to eat as many ghosts as possible.","0","0","1","0","1","0","5","The ghosts were blue most of the time.","","1","Tried to stay away from the ghosts and eat as many dots as possible.","0","1","0","0","0","0","4","It appeared to me he was avoiding the ghosts.","4","3","3","","3","1","none","","","1","1","1","6","Agent A appeared to be collecting more points.","","","1","1","2","6","Agent B appeared more successful to me.","","","1","1","2","4","Appeared to be getting more points.","3","1","3","","1","1","none","20","159ba2280","","1142.44","70.98","","","","","","","","","","0.4","","","","","","","210.79","","","83.75","","","","","","70.42","","","19.31","","","56.87","","","","34.28","","","141.71","","","","","","","64.38","","","","","","","85.32","","","","","","","32.99","","","79.56","","","","","","","","90.06","","","","","","","","64.14","","","","","","","","37.02","","","0.46","","",""
"172","1980-01-01 00:00:00","17","en","1301809332","2","1","","0","2","1","0","1","1","0","0","0","5","3","1","/surveys/upload/surveys/841769/files/agent1_random_3.mp4","/surveys/upload/surveys/841769/files/agent2_random_3.mp4","/surveys/upload/surveys/841769/files/agent3_random_3.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","The agent was pursuing actively the power pills to be able to obtain a higher score.","0","1","1","0","1","0","7","The ghosts were blue in most of the clips.","","3","Avoid the ghosts mainly.","0","0","0","1","1","0","5","Because the agent was not interested in pursuing the pills instead he just played it safe.","","1","The agent was trying to obtaining as many pills as possible. ","1","1","0","0","0","0","6","The purpose of the agent was to get the most points.","4","5","2","4","","","","","","2","2","2","6","The agent is trying style is most likely to get a higher score.","","","1","2","2","7","The amount of pills consumed, including power pills were high so I can assume the strategy is pretty good.","","","1","1","1","7","The style of this agent is more agressive and it will result in a better score.","4","5","3","4","","","","20","197ea2281","","977.33","56.76","","","","","","","","","","1.51","","","","","","","239.43","","","24.97","","","","","","1.63","","","8.07","","","8.56","","","","1.2","","","90.99","","","","","","","158.96","","","","","","","96.5","","","","","","","14.73","","","127.71","","","","","","","","73.8","","","","","","","","60.46","","","","","","","","11.18","","","0.87","","",""
"173","1980-01-01 00:00:00","17","en","658809771","5","2","","0","2","1","1","0","0","0","0","0","4","9","1","/surveys/upload/surveys/841769/files/agent1_random_9.mp4","/surveys/upload/surveys/841769/files/agent2_random_9.mp4","/surveys/upload/surveys/841769/files/agent3_random_9.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","It looked like the AI agent's strategy was to avoid the ghosts while eating as many ""pills"" that it could.","0","1","0","1","0","0","5","The normal pills and the ghosts seemed like the only objects that the AI agent as using for its strategy since I didn't see anything else be shown or used.","","1","It looked like the AI agent's strategy was to eat as many regular pills, avoid the ghosts but also eat the power pills so it could eat the ghosts.","0","1","1","0","1","0","5","I decided this based on how the AI agent behaved. It moved around the board eating the regular pill but also tried to eat the power pills so that it could eat the ghosts.","","1","This AI agent's strategy was to stay in one place and not move. It would occasionally move forward and eat a few regular pills but avoidance seemed to be the main strategy.","1","1","0","0","0","0","6","I chose these objects based on the fact that PacMan stayed in one place rather than moving around. I did choose the regular pills because it looked like a small amount of effort to eat those pills were shown but nothing else.","4","3","2","4","","","No, I don't have any additional comments.","","","1","1","1","6","I preferred Player A because they moved around the board more confidently. Player B stayed in one spot a lot of time. They also kept going back and forth. ","","","1","1","1","5","Player A appeared to more confident moving around the board. Player B seemed indecisive and appeared confused some of the time about where to go. ","","","1","1","2","7","Player B performed much better because it moved freely and confidently around the board. It ate power pills because you could see the ghosts were blue. Player A kept sitting in one spot and was eaten by a ghost.","4","4","2","5","","","By comparing the two videos, I felt it was easier to judge which AI agent performed better.","40","203ea2281","","1692.02","99.11","","","","","","","","","","2.51","","","","","","","188.84","","","107.12","","","","","","3.2","","","31.69","","","25.38","","","","3.28","","","265.64","","","","","","","201.79","","","","","","","235.18","","","","","","","58.95","","","127.83","","","","","","","","139.52","","","","","","","","132.64","","","","","","","","67.02","","","2.32","","",""
"174","1980-01-01 00:00:00","17","en","693097930","2","1","","0","4","0","","","","","","","3","2","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","5","The agent makes a balance of picking up pills, while also eating ghosts.","0","1","1","0","1","0","1","I came to this selection the same way as the above response on this page.","","17","This agent focuses on power pills and eating normal pills, while also eating a little. All-around. Jack of all trades.","0","1","1","0","1","0","1","My explanation is stated above.","","21","The strategy was sticking to the walls and grabbing all the stuff.","1","1","1","0","0","0","1","The ""Agent"" decided to make sure that it was always picking up normal pills, and eating power pills in the video.","3","5","3","","5","5","Have a good day, survey maker/research team.","","","2","2","1","4","Agent B kept deciding to turn around, as if second guessing himself/herself/robot/etc.

I liked Agent A.","","","4","1","1","1","I just liked agent one better.

That is all.","","","1","1","2","1","I liked the way the second agent played.","3","5","3","","5","5","Have a good day, survey maker/research team.","40","167fa2282","","1695.24","73.65","","","","","","","","","","1.54","","","","","","","167.74","","","147.37","","","","","","1.22","","","18.25","","","54.24","","","","1.07","","","154.7","","","","","","","228.03","","","","","","","386.04","","","","","","","48.59","","","159.45","","","","","","","","109.97","","","","","","","","78.69","","","","","","","","62.93","","","1.76","","",""
"175","1980-01-01 00:00:00","17","en","207578679","3","1","","0","2","1","1","0","1","0","1","0","5","9","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_9.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_9.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_9.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","The strategy of this was looked to be collect and stay alive.","1","1","0","1","0","0","4","They looked like they were trying to get pellets, but also trying to avoid the ghosts at all cost.","","1","It looked like they knew where they were heading and was even trying to get ghosts as well.","1","0","1","0","1","0","4","This video looked more like someone trying to play pac-man, eating pellets and going for ghost kills.","","1","I think it doesn't really know what it's doing. It's just kinda sitting there at time and at other times it's running away from the ghosts.","1","1","0","1","0","0","4","It didn't really look like they cared about anything other than basic stuff.","3","3","4","","3","5","Nope, not at all.","","","1","1","1","7","Agent B was Agent A last time, a complete failure. Agent A was running from ghosts too much, but was playing the game at least.","","","1","1","1","6","Player A went for pellets, ghost kills and clearing the board. Player B wasn't as clean about it though and did less.","","","1","1","2","7","Agent A was the worst that I saw, didn't know what they were doing and just sat there. Agent B was trying to play and win at the game.","4","4","4","","4","4","Nope, not for here either.","40","177ca2281","","814.1","51.77","","","","","","","","","","1.26","","","","","","","93.05","","","37.33","","","","","","67.62","","","19.33","","","22.19","","","","0.58","","","85.55","","","","","","","77.48","","","","","","","95.76","","","","","","","28.67","","","76.03","","","","","","","","60.72","","","","","","","","74.45","","","","","","","","20.93","","","1.38","","",""
"176","","2","en","1565958542","2","1","","0","4","0","","","","","","","3","7","1","/surveys/upload/surveys/841769/files/agent1_random_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_7.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.74","66.62","","","","","","","","","","1.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177","1980-01-01 00:00:00","17","en","1846741617","3","1","","0","4","1","1","1","0","0","0","0","4","7","1","/surveys/upload/surveys/841769/files/agent1_random_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_7.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","pacman eats a ghost 2 times in the same spot.","1","0","1","0","1","0","6","because they all happened in the scene","","1","stuck in the corner or on the wall 2 times, then eating a ghost, then rounding a corner. so a strategy of how to be stuck","1","0","1","1","0","0","3","im not really sure if thats right, but pacman did eat a  ghost in the clip.","","2","eating a power pill then being stuck, then  not doing anything with it.","1","0","0","1","0","0","4","because im not sure if there are better choices or not.","2","3","3","3","","","","","","1","1","2","6","because in one of the clips most of the pills are gone for player b.","","","1","1","2","7","player A gets stuck atleast once.","","","1","1","2","4","because in one of the clips most of the pills are gone for player b(again yes)","4","4","3","4","","","","30","245ea2281","","510.24","32.03","","","","","","","","","","0.38","","","","","","","13.23","","","72.03","","","","","","0.35","","","6.81","","","22.92","","","","5.25","","","52.34","","","","","","","99.97","","","","","","","87.6","","","","","","","10.44","","","42.18","","","","","","","","26.9","","","","","","","","29.99","","","","","","","","7.26","","","0.56","","",""
"178","1980-01-01 00:00:00","17","en","1131549883","5","2","","0","4","1","0","1","0","0","0","work on MTurk","3","8","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","7","The strategy of the AI agent is about eating power pills and the ghosts turning blue.","1","0","1","0","1","0","5","The ghosts were their correct color and the video was mostly about pac man eating the power pills and the ghost's turning blue for him to eat.","","6","The strategy of the AI agent shown here is about each direction pac man can move.","1","0","0","0","0","0","5","I noticed some of the ghosts were different colors at the same time so I don't think it's about the ghosts. Pac man was moving back and forth in the beginning of the video and then up and down and to the right and left.","","8","This strategy is about the ghost that was eaten by pac man. It was to make sure the ghost goes back to the ghost box.","1","0","1","0","1","0","5","I noticed the eyes go back to the ghost box.","4","4","1","4","","","I love the game pac man, thank you!","","","2","2","1","4","Agent A ate more ghosts. Agent B was eating the power pills with no ghosts around.","","","1","1","2","4","Agent B focused on the ghosts more than Agent A.","","","2","1","2","4","Agent B ate ghosts. Agent A was eating the power pills when ghost weren't nearby.","4","4","1","4","","","none","30","132ba2283","","2247.32","151.43","","","","","","","","","","1.22","","","","","","","330.26","","","110.21","","","","","","0.97","","","26.92","","","20.46","","","","1.36","","","243.41","","","","","","","609.4","","","","","","","256.04","","","","","","","50.26","","","219.29","","","","","","","","81.79","","","","","","","","104.58","","","","","","","","38.96","","","0.76","","",""
"179","1980-01-01 00:00:00","17","en","1522973322","3","1","","0","4","1","0","0","0","1","0","0","3","9","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","Appears to be going for the power pills to eat the ghosts","0","0","1","0","1","0","7","Based on the snippets  in such a short video it appears that the agent was going for power pills to eat the ghosts.","","1","Same as the one before and focusing on power bills and eating the blue ghosts","1","0","1","0","1","0","7","Same as before the video shows the agent trying to eat blue ghosts","","1","It's only eating regular and power pills","1","1","1","0","0","0","7","Because that's whats shown to me in the video","5","5","5","5","","","","","","2","1","1","7","A appears to be focused on getting the power pills and eating the blue ghosts","","","1","1","1","7","Agent B appears to be confused in one part of the video","","","1","1","1","7","Video shows agent B not moving around to get the most points","5","5","4","5","","","","40","228fa2281","","855.15","318.53","","","","","","","","","","1.02","","","","","","","44.52","","","20.21","","","","","","26.91","","","2.79","","","7.96","","","","1.33","","","91.64","","","","","","","116.1","","","","","","","48.86","","","","","","","50.59","","","27.51","","","","","","","","59.97","","","","","","","","27.31","","","","","","","","8.76","","","1.14","","",""
"180","","1","en","600372120","5","1","","1","2","1","0","1","0","0","0","0","5","10","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.19","46.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181","1980-01-01 00:00:00","17","en","637219723","6","1","","0","4","1","0","1","1","0","0","0","5","7","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","Eat the power pills and then the blue ghosts.","0","0","1","0","1","0","7","It ate the power pills then went after the blue ghosts.","","1","To eat the regular size pills.","0","1","0","1","0","0","7","It wanted to eat as many regular pills as possible, but also ate some blue ghosts.","","1","To eat the power pills.","0","0","1","0","0","0","7","Because the agent ate three of the four power pills.","5","4","3","4","","","no","","","1","1","1","7","B ate the power pills when the ghosts were not close, or even when they were already blue. Poor strategy.","","","1","1","1","4","Neither one seemed to be in a hurry to get the blue ghosts, but A did seem a bit more proactive about it.","","","1","1","2","7","B got more ghosts, which means more points.","3","3","3","5","","","no","60","97aa2281","","712.83","44.52","","","","","","","","","","1.07","","","","","","","187.57","","","30.4","","","","","","22.32","","","6.7","","","6.26","","","","0.69","","","57.59","","","","","","","52.86","","","","","","","63.19","","","","","","","20.94","","","62.76","","","","","","","","79.05","","","","","","","","58.61","","","","","","","","16.87","","","1.43","","",""
"182","1980-01-01 00:00:00","17","en","1590186338","5","1","","0","2","1","1","0","0","0","0","0","5","7","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_7.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","its goods","0","1","1","1","0","0","6","i like","","1","its good and improve my skills","1","1","1","0","0","0","6","its very super game in the survey","","1","i liked in the survey","0","0","0","1","1","1","6","its very use in fun","4","5","4","","4","5","i like","","","1","1","2","6","i like","","","1","2","1","6","like","","","1","1","1","6","i liked","4","5","5","","4","4","i like","10","178fa2283","","2623.12","70.25","","","","","","","","","","0.93","","","","","","","7.16","","","154.95","","","","","","115.72","","","62.16","","","247.18","","","","853.42","","","106.78","","","","","","","196","","","","","","","131.02","","","","","","","89.23","","","277.91","","","","","","","","155.67","","","","","","","","130.87","","","","","","","","23.02","","","0.85","","",""
"183","1980-01-01 00:00:00","17","en","734667562","3","2","","0","3","1","1","1","1","1","0","0","4","5","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_5.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","The AI agent's strategy was to eat the power pills to turn the ghosts blue and then eat the ghosts quickly. Buying the AI agent more time to eat the other pills.","0","0","1","0","1","0","5","I came to my selection because the the power pills and the blue ghosts seemed to be the key to the AI agents strategy while moving Pacman around the labyrinth.","","3","The AI agent ate the power pills and tried to eat as much ghosts as possible while collecting pills when convenient.","0","1","1","0","1","0","5","The objects selected were the main components of the AI's strategy. The power pills seemed to be of most interest to the AI agent that way the ghosts could be eaten quickly for more points, then the pills were eaten when it was convenient. ","","1","The AI agent seemed to avoid the ghosts. However, the AI agent did eat a ghost if it was in the way. ","1","0","0","0","0","0","2","The AI agent seemed more concerned with controlling Pacman's movements that having Pacman eat as much pills as possible. Even when there were no ghosts in a section the AI Agent did not move Pacman toward the pills.","3","1","1","","4","2","I do not believe that the green highlighting was useful or relevant.","","","1","2","1","7","Player B seemed to be confused or not able to determine what moves to make.","","","1","1","2","6","I like that player B was able to eat the ghost successively.","","","2","1","2","6","I feel like player B was moving Pacman with purpose around the labyrinth and player A did not seem to be interested in achieving any of the game's goals.","4","3","1","","4","2","No","20","204ba2283","","2576.48","59.07","","","","","","","","","","1.02","","","","","","","181.78","","","59.83","","","","","","1.64","","","86.85","","","32.7","","","","1.45","","","280.7","","","","","","","364.5","","","","","","","267.04","","","","","","","95.26","","","98.38","","","","","","","","153.23","","","","","","","","846.25","","","","","","","","44.89","","","1.89","","",""
"184","1980-01-01 00:00:00","17","en","367149909","3","2","","0","4","1","1","1","0","0","0","0","4","1","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","The Pacman Agent was staying well away from the ghosts. It also seemed to be heading toward the PowerPills. It was eating plenty of normal Pills as well. ","1","1","1","0","0","0","7","I came to this conclusion based on what i saw in the video. ","","1","I didn't really see a strategy here. At times the agent was moving back and forth as if it did not have control of the Pacman. The only smart movie I saw it make was eating that Powerpill and heading away from the ghost as it was nearing Pacman. ","1","0","1","0","0","0","7","I came to this conclusion based on the video. ","","2","It looks as though Pacman has eaten a Powerpill and is now able to eat the ghost granting him more points. ","1","1","0","0","1","0","7","I saw that the ghosts had turned Blue and that Pacman was now able to eat them. ","4","4","2","","5","4","Not at this time.","","","1","1","2","7","Player B ate more Power Pills and Ghosts. Player A almost got eaten by a ghost. ","","","2","1","2","7","Agent B ate 2 PowerPills and stayed well away from the ghosts. Agent A looked as if it did not know what it was doing. ","","","1","1","1","7","Player A ate PowerPills and Ghosts. It was definitely the better player. ","5","5","1","","5","4","Not at this time. ","10","178fa2283","","1262.6","67.97","","","","","","","","","","0.82","","","","","","","168.55","","","26.95","","","","","","1.7","","","37.69","","","28.61","","","","1.41","","","221.8","","","","","","","183.92","","","","","","","127.82","","","","","","","77.3","","","71.55","","","","","","","","128.62","","","","","","","","77.95","","","","","","","","39.02","","","0.92","","",""
"185","1980-01-01 00:00:00","17","en","681384786","6","2","","0","4","0","","","","","","","4","7","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","For half of the videos, the AI was content to merely collect pills and not be aggressive. In the other half of the time, the AI targeted the ghosts when they were blue to gain additional points.","0","1","1","0","1","0","6","The AI's focused partly on collecting pills, but also attacking the ghosts when they had the chance.","","1","The AI focused on collecting Power Pills and then attacking the ghosts when they were blue.","0","0","1","0","1","0","6","I watched the actions of the AI's performance and their strategy to eat as many ghosts as possible during each video.","","1","The AI focused on eating collecting power pills along with regular ones. The AI did not challenge the ghosts even when given an opportunity after a power pill.","0","1","1","0","0","0","7","The AI focused on collecting pills and power pills and avoiding the ghosts. I watched the videos closely to form this opinion.","5","4","3","","5","4","","","","1","1","1","7","Player A was more aggressive in eating the ghosts and gaining a higher point advantage than the other player. Player B was more content to stay away from the ghosts and collect pills and power pills.","","","1","1","1","5","Player A was a little more effective in collecting point from eating ghosts. Player B made a good effort at getting as many points as possible, but sometimes was not very aggressive.","","","1","1","2","6","Player B was more aggressive in eating ghosts and gaining more points than Player A. Player A was content to simply stay away from the ghosts and collect pills.","5","4","3","","5","5","","30","34fa2283","","1133.36","46.37","","","","","","","","","","0.79","","","","","","","67.5","","","49.28","","","","","","0.62","","","39.61","","","34.6","","","","0.95","","","157.78","","","","","","","110.72","","","","","","","163.01","","","","","","","105.07","","","125.38","","","","","","","","106.91","","","","","","","","103.51","","","","","","","","20.44","","","0.82","","",""
